,videoId,authorID,commentID,publishedAt,isReply,date,hour,cleaned_comment,comment_length
1912,KmQLhtlHO1o,7204,2981,11/1/24 16:59,TRUE,11/1/24,16,comimg from a supporter of the single most incompetent presidential administration in us history thats absolutely hilarious,17
1913,KmQLhtlHO1o,4400,1708,11/1/24 17:09,TRUE,11/1/24,17,taylorlibby7642 i dont think hes a trump supporter,8
1914,KmQLhtlHO1o,529,1719,11/1/24 17:11,TRUE,11/1/24,17,taylorlibby7642 always assuming im not even an american just an outside observer of the most bizarre leadership race in american history cant understand why this race is even a coin toss at this point his administration did nothing for the majority of americans and the rest are so selfish theyll drown before they share their spare life raft sad,59
1915,KmQLhtlHO1o,7204,11424,11/1/24 17:14,TRUE,11/1/24,17,greggarsenault4457nope that much is obvious from his and your raging tds,11
1916,KmQLhtlHO1o,4400,1694,11/1/24 17:17,TRUE,11/1/24,17,"taylorlibby7642  i too am not one of trumps demented supportersi have an above room temperature iq
my condolences on your lack of the same",24
1917,KmQLhtlHO1o,5048,5558,11/1/24 17:37,TRUE,11/1/24,17,just like how reagan wasnt a smart or intelligent president and had a habit of firing close allies for disagreeing with him publicly as it undermined his intelligence to the american public,32
1918,KmQLhtlHO1o,3515,1718,11/1/24 17:50,TRUE,11/1/24,17,taylorlibby7642 why incompetent biden inherited a terrible economy because of covid the same worldwide if you check the figures youll find your economys recovered better than anywhere inflations down job figures up gas prices going down borders best in a decade had your first interest rate cut do some research,50
1919,KmQLhtlHO1o,5672,1150,11/1/24 19:28,TRUE,11/1/24,19,greggarsenault4457yet youll turn around and vote biden and kamala the irony,11
1920,KmQLhtlHO1o,4400,1382,11/1/24 19:34,TRUE,11/1/24,19,"matteomclaughlin4090  neither one of them is a felon a professional grifter or an adjudicated sexual assaulter
thats reason enough for me
maybe thats what youre looking for in a presidentbut not me",32
1921,KmQLhtlHO1o,6835,9393,11/2/24 5:49,TRUE,11/2/24,5,well said,2
1922,KmQLhtlHO1o,5310,1149,11/2/24 15:54,TRUE,11/2/24,15,greggarsenault4457 so when trump spread peace across the world with many different nations it was a bad thing i think you missed a comma in your iq,27
1923,KmQLhtlHO1o,495,10547,11/1/24 16:55,FALSE,11/1/24,16,everyone with a brain that isnt going to profit off of trump losing wants trump to win,17
1924,KmQLhtlHO1o,2185,7441,11/1/24 16:54,FALSE,11/1/24,16,trumpaga,1
1925,KmQLhtlHO1o,6575,8919,11/1/24 16:53,FALSE,11/1/24,16,trump is a tool literally and figuratively for the billionaire class yes govt needs clean up but not by mr see how high i can jump omfg hes so weird,30
1926,KmQLhtlHO1o,7204,8118,11/1/24 16:56,TRUE,11/1/24,16,the whole weird thing really doesnt work when its coming from progressives now those folks are weird,17
1927,KmQLhtlHO1o,7204,8119,11/1/24 17:15,TRUE,11/1/24,17,the whole weird thing really falls flat on its face when used by progressives now those folks are weird,19
1928,KmQLhtlHO1o,209,5772,11/2/24 5:20,TRUE,11/2/24,5,like the billionaire class doesnt win under the blues they win no matter what theyre billionaires hello do you even know who is backing kamala mr see how high i can jump is the one fighting for the clean up youre asking for fighting inflation by reducing redundant government spending and making gas affordable benefits everyone not just at the pump when gas is cheaper everything is cheaper thats how it works,72
1929,KmQLhtlHO1o,2059,10852,11/1/24 16:52,FALSE,11/1/24,16,pump it,2
1930,KmQLhtlHO1o,2814,8199,11/1/24 16:50,FALSE,11/1/24,16,these are all salesmen who likes to talk alot,9
1931,KmQLhtlHO1o,1654,2540,11/1/24 16:49,FALSE,11/1/24,16,because harris will destroy the economy,6
1932,KmQLhtlHO1o,5076,7947,11/1/24 16:48,FALSE,11/1/24,16,the main takeaway from this is the government literally breathes life into these billionaires but god forbid they pay their fair share in taxes,24
1933,KmQLhtlHO1o,5609,10414,11/1/24 16:48,FALSE,11/1/24,16,an actual example of an immigrant ruining our country elon musk,11
1934,KmQLhtlHO1o,651,3412,11/1/24 16:47,FALSE,11/1/24,16,elon has been trying to cope with his son coming out as trans  this broke his brain and i think his way of coping with losing control of that situation was to blame the left and go on a crusade to help trump win,44
1935,KmQLhtlHO1o,4740,4716,11/1/24 16:47,FALSE,11/1/24,16,i understand the appeal of leading a country like you would a company but they are absolutely not the same thing a company is an entity all about making profits for itself even at the expense of its employees while a country is essentially its people a country cant just fire people to boost its balance sheet because at the end of the day they still live there and vote im convinced that ceos appointed to office are more likely to lean more towards cutting costs that they think are superfluous because its the easy thing to do than actually have ideas to grow revenue other than for the companies they already have relationships with,115
1936,KmQLhtlHO1o,209,9413,11/2/24 5:31,TRUE,11/2/24,5,well one thing that a successful company does well is focus on efficiency an attribute rarely coupled with the word government im sure you would agree do you know how much money nasa spends to launch a rocket into space compared to space x you are right a company exists to make a profit but do you know what the best companies invest in its human capital superficial spending is not a trivial thing its a major issue contributing to inflation the only people who are winning in an inflationary circumstance are the rich people positioned to hedge against it,100
1937,KmQLhtlHO1o,4740,1861,11/2/24 5:50,TRUE,11/2/24,5,androz2f  taking your example should musk then disband nasa in favor of spacex since one is that much more efficient than the other thats what youd do at a company after all when a department underperforms yet i dont think anyone would be in favor of that that efficiency is often at the expense of people which again a government tends to not do often because those people vote china can make a skyscraper cheaply in a few weeks but only because they dont have the same worker and environmental protections as other countries but theyre certainly efficient,98
1938,KmQLhtlHO1o,209,375,11/2/24 6:19,TRUE,11/2/24,6,the only problem with this logic is that the people at space x arent being exploited at least that is my assumption could be wrong but when musk bought twitter there was a good reason for cutting so much of the employment base musk wouldnt have the power to disband nasa and he wouldnt have to sometimes government subsidies prop up failing businesses for the sake of the people but also at the behest of powerful interests funding lobbyists its contrary to the invisible hand of the market look im not saying regulation isnt necessary it is but over regulation is certainly problematic and also corruption prone it would be better if governments stopped redundant subsidies that sustain the poor practices of inefficient ventures so that they are forced to adapt or work  in better collaboration with business that are creating real value for money rather than contributing to inflation i dont think the comparison between chinese efficiency and the sort of efficiency im talking about is fair whether usa is blue or red we are still fundamentally different to china who denounce the values of capitalism,187
1939,KmQLhtlHO1o,209,352,11/2/24 6:35,TRUE,11/2/24,6,my reply disappeared maybe youtube censored it anyways thanks for the conversation,12
1940,KmQLhtlHO1o,7307,7111,11/2/24 16:09,TRUE,11/2/24,16,so green peace and ben and jerrys only care about making money at the expense of their employees  please  a company is just a collection of people  that is literally what the word means  a group of people company can have whatever values and motivations they decide to have  you are being overly simplistic,54
1941,KmQLhtlHO1o,4740,1757,11/2/24 16:53,TRUE,11/2/24,16,thrackl3  you are listing 2 exceptions with one thats literally a nonprofit now name one from the sp 500 then name a ceo from one of them that you think should run the country after all theyre pitching the ceo of tesla to run a part of the government not the ceo of ben  jerrys,55
1942,KmQLhtlHO1o,6674,6763,11/1/24 16:45,FALSE,11/1/24,16,poor whining billionaires,3
1943,KmQLhtlHO1o,247,3442,11/1/24 16:43,FALSE,11/1/24,16,elon is the gratest engineer hmm nice,7
1944,KmQLhtlHO1o,5992,3511,11/1/24 16:42,FALSE,11/1/24,16,elon was once an illegal immigrant if you read his biography which i have done he came to the us to go to stanford on a student visa he never enrolled at stanford instead he started called zip two he did not have an h1b visa which is what he wouldve needed to work so technically he broke immigration law,60
1945,KmQLhtlHO1o,7204,7611,11/1/24 16:48,TRUE,11/1/24,16,that doesnt actually make him an illegal immigrant if true that just makes him someone who violated the terms of a legally issued visa but i can understand your deperate need to make a mountain out of that particular molehill,40
1946,KmQLhtlHO1o,2221,4135,11/1/24 21:04,TRUE,11/1/24,21,he was a canadian when he moved to the us canadians can get a tn visa to work in the us and do not need an h1b visa,28
1947,KmQLhtlHO1o,7161,11719,11/2/24 14:19,TRUE,11/2/24,14,taylorlibby7642elon fan boy,3
1948,KmQLhtlHO1o,7769,788,11/2/24 14:57,TRUE,11/2/24,14,sohaibarshad89thats correct,2
1949,KmQLhtlHO1o,7628,6233,11/2/24 15:48,TRUE,11/2/24,15,neither was kamala,3
1950,KmQLhtlHO1o,5710,10898,11/3/24 5:54,TRUE,11/3/24,5,so he just overstayed he didnt cross the border,9
1951,KmQLhtlHO1o,7161,1396,11/3/24 20:48,TRUE,11/3/24,20,mclovin2123 get elon d out your mouth its embarrassing be a man,12
1952,KmQLhtlHO1o,5710,1675,11/4/24 5:54,TRUE,11/4/24,5,swank1957 nope just speaking truth,5
1953,KmQLhtlHO1o,7161,1394,11/4/24 14:31,TRUE,11/4/24,14,mclovin2123 admitted to it yeah yall fr,7
1954,KmQLhtlHO1o,5710,1674,11/4/24 17:19,TRUE,11/4/24,17,swank1957 admitted to what,4
1955,KmQLhtlHO1o,5710,1676,11/5/24 18:26,TRUE,11/5/24,18,swank1957 speaking truth is never embarrassing,6
1956,KmQLhtlHO1o,6258,7085,11/1/24 16:42,FALSE,11/1/24,16,silicone valley tech giant has a link with russia and china thats why total background check audit investigation these are required before making the next move,26
1957,KmQLhtlHO1o,5942,6638,11/1/24 16:39,FALSE,11/1/24,16,over reaching policy huh guess  no lessons to learn from ftx,11
1958,KmQLhtlHO1o,3083,6873,11/1/24 16:38,FALSE,11/1/24,16,"reasonable businesspeople hates taxes and regulations especially small business owners

nice billionaires are stopping the hypocrisy and speaking out loud taxes are bad for the economy",26
1959,KmQLhtlHO1o,3801,8969,11/1/24 16:37,FALSE,11/1/24,16,trump presidency means ww3,4
1960,KmQLhtlHO1o,5485,10884,11/1/24 16:36,FALSE,11/1/24,16,short sighted morons they only see their own pockets hope they loose all the money they gave to donald trompas,20
1961,KmQLhtlHO1o,4747,5453,11/1/24 16:36,FALSE,11/1/24,16,its not about shifting left or right its about whats in it for them trying to explain that they choose a side is just confusing because thats not what they are doing,32
1962,KmQLhtlHO1o,2905,2365,11/1/24 16:35,FALSE,11/1/24,16,ans because they are scared of lina khan and capital gain tax,12
1963,KmQLhtlHO1o,6504,10538,11/1/24 16:35,FALSE,11/1/24,16,elon reminds me of harry from resident alien trying to convince everyone that hes not an alien in a human disguise elon struggles to interact like a typical person he is so awkward it is cringe,36
1964,KmQLhtlHO1o,3565,6124,11/1/24 16:34,FALSE,11/1/24,16,musk talks about free speech while his social media platform censors discussions that disagree with his opinions,17
1965,KmQLhtlHO1o,6314,3180,11/1/24 16:32,FALSE,11/1/24,16,didnt facebook donated hundreds of millions of dollars uderday the radar,11
1966,KmQLhtlHO1o,4143,9692,11/1/24 16:29,FALSE,11/1/24,16,who funds wall street journal,5
1967,KmQLhtlHO1o,5323,5279,11/1/24 16:28,FALSE,11/1/24,16,it was weird that tesla never got the credit for leading the ev revolution from joe,16
1968,KmQLhtlHO1o,19,139,11/2/24 0:32,TRUE,11/2/24,0,100 tariff on chinese evs isnt enough,7
1969,KmQLhtlHO1o,6518,8713,11/1/24 16:28,FALSE,11/1/24,16,this whole system sucksthese people should not be able to sway votes with money dont lie to your self if you think otherwise,23
1970,KmQLhtlHO1o,483,7406,11/2/24 14:40,TRUE,11/2/24,14,"swaying votes
whole celeb and hollywood  is preaching kamala 
thats where the real swaying is happening",16
1971,KmQLhtlHO1o,4553,9495,11/1/24 16:27,FALSE,11/1/24,16,what about the 50 million from techie mr gates to the dem party,13
1972,KmQLhtlHO1o,2985,19,11/1/24 16:26,FALSE,11/1/24,16,"elon is the greatest engineer ever wut 

name one invention or patent he has worked on his own he is a businessman with an engineering degree like most tech entrepreneurs  are",31
1973,KmQLhtlHO1o,7204,2172,11/1/24 16:31,TRUE,11/1/24,16,all of the patents that he made available for free in 2014,12
1974,KmQLhtlHO1o,2985,1713,11/1/24 16:36,TRUE,11/1/24,16,"taylorlibby7642 patents that tesla owns and are worked on by his engineering staff not him his name is on 3 patents and all of those are for aesthetic choices car shape telsa charger shape and 3rd one i cannot remember right now 

he wants to be like tesla but all he is an edison putting his name on other peoples work not an engineer just another ruthless businessman",68
1975,KmQLhtlHO1o,4782,11194,11/1/24 18:06,TRUE,11/1/24,18,"you guys have no idea how a great engineer can amplify their impact
its not about whos written on most papers or patents its all about imact",27
1976,KmQLhtlHO1o,6252,3536,11/1/24 18:33,TRUE,11/1/24,18,engineers solve problems hes among the best in history,9
1977,KmQLhtlHO1o,6211,8729,11/1/24 18:39,TRUE,11/1/24,18,those peopleengineers who thinks only engineers writing good codes or getting patents are great engineers themselves dont even know what qualities shall a  great engineer possesses or they themselves are sub par engineers,33
1978,KmQLhtlHO1o,4531,931,11/1/24 18:50,TRUE,11/1/24,18,anushravvatsa8719still if his motive is only to make moneyhe can patent those things which he made free for everyone even though if they are his engineers inventions,27
1979,KmQLhtlHO1o,1073,3452,11/1/24 19:03,TRUE,11/1/24,19,elon knows little outside his wheelhouse yet always believes he is right on every subject matter this is a huge problem for someone so rich and powerful with a self algorithm created oversize megaphone,34
1980,KmQLhtlHO1o,1765,6218,11/1/24 19:25,TRUE,11/1/24,19,name one thing you can do and he cant,9
1981,KmQLhtlHO1o,2218,6661,11/1/24 19:28,TRUE,11/1/24,19,paypal,1
1982,KmQLhtlHO1o,2218,3045,11/1/24 19:29,TRUE,11/1/24,19,created a supercomputer in 19 days even nvdia ceo praised him,11
1983,KmQLhtlHO1o,6401,722,11/1/24 19:32,TRUE,11/1/24,19,ning3436 i can give my child a name that wont get them bullied,13
1984,KmQLhtlHO1o,1079,5157,11/1/24 19:33,TRUE,11/1/24,19,is bringing electric vehicles to mass market and making reusable rockets a reality not enough,15
1985,KmQLhtlHO1o,3101,9722,11/1/24 20:33,TRUE,11/1/24,20,why on his own most great engineering feats are made by a team his are no different hes just the team leader,22
1986,KmQLhtlHO1o,6069,11304,11/1/24 20:51,TRUE,11/1/24,20,ning3436keeping my mouth shut,4
1987,KmQLhtlHO1o,3190,11566,11/1/24 20:57,TRUE,11/1/24,20,taylorlibby7642 he didnt create anything hes not smart hes rich,10
1988,KmQLhtlHO1o,6038,4057,11/1/24 21:06,TRUE,11/1/24,21,he doesnt have an engineering degree btw,7
1989,KmQLhtlHO1o,6038,11654,11/1/24 21:07,TRUE,11/1/24,21,paulombinya  tell me you know nothing about engineering without actually saying it type shii,14
1990,KmQLhtlHO1o,6038,11653,11/1/24 21:08,TRUE,11/1/24,21,passerby933  so what makes you think you know more about engineering than we do,14
1991,KmQLhtlHO1o,3978,1514,11/1/24 21:24,TRUE,11/1/24,21,paulombinya and you are elon fanboy lol,7
1992,KmQLhtlHO1o,1073,787,11/1/24 21:46,TRUE,11/1/24,21,sobbermacsobbermac so told someone who was in charge of a team  ill give you a blank check throw as much money and effort into making a supercomputer as fast as possible  which led to praise from nvidia for spending a shtload on nvidia product  he is far from the more sane more hands on guy he started out as,59
1993,KmQLhtlHO1o,2218,583,11/1/24 22:11,TRUE,11/1/24,22,jgeo1 youre mad an african american elon is more successful than you,12
1994,KmQLhtlHO1o,4867,10892,11/2/24 1:24,TRUE,11/2/24,1,so  if i am good at prompting in ai solve problems create systematic solutions im not an engineer because i cannot invent or patent my process and ideals got it,30
1995,KmQLhtlHO1o,4266,4041,11/2/24 2:14,TRUE,11/2/24,2,he actually doesnt even have an engineering degree its a ba not bs in physics which means he didnt even have to take the calculus classes lol,27
1996,KmQLhtlHO1o,1073,1233,11/2/24 3:51,TRUE,11/2/24,3,jfox8888 good at prompting in ai now theres a career skill that will last dont forget to add that invaluable ai curation skill too  once the ai babysitting is done soon teen ai will be babysitting us if it doesnt curate us away,43
1997,KmQLhtlHO1o,5576,11064,11/2/24 4:14,TRUE,11/2/24,4,uhhh noo i have an engineering background if you look at the  earlier spacex newsletter updates by him or recent technical interviews he unarguably is the chief engineer for his companies hes an anomaly,34
1998,KmQLhtlHO1o,1409,1516,11/2/24 4:15,TRUE,11/2/24,4,paulombinyayes like he solved the problem of getting that junior soccer team out of a flooded cave or the lack of power storage facilities for tasmania a real solutions guy that one,32
1999,KmQLhtlHO1o,230,2063,11/2/24 4:54,TRUE,11/2/24,4,a nepo baby that got connected in paypal,8
2000,KmQLhtlHO1o,5178,5025,11/2/24 5:49,TRUE,11/2/24,5,imhotep archimedes leonardo da vinci james watt alexander graham bell babbage  lovelace wright  wright nicola tesla henry ford and john bardeen would like a word please,26
2001,KmQLhtlHO1o,428,2195,11/2/24 6:02,TRUE,11/2/24,6,all you have to do is research lets not play dumb,11
2002,KmQLhtlHO1o,6252,11511,11/2/24 6:33,TRUE,11/2/24,6,nigelmarwa6246 watch his 60 minutes interview and his wikipedia,9
2003,KmQLhtlHO1o,6252,1094,11/2/24 6:34,TRUE,11/2/24,6,dudeshiya watch his 60 minutes interview and his wikipedia,9
2004,KmQLhtlHO1o,6252,657,11/2/24 6:35,TRUE,11/2/24,6,liliarthan watch his 60 minutes interview and his wikipedia,9
2005,KmQLhtlHO1o,7737,6082,11/2/24 6:59,TRUE,11/2/24,6,musk is a parasite like edison was he gets way too much credit for other peoples efforts,17
2006,KmQLhtlHO1o,1789,10570,11/2/24 7:51,TRUE,11/2/24,7,go read his biography and see how he be papering engineers with questions that they begin to cry,18
2007,KmQLhtlHO1o,6833,1515,11/2/24 9:16,TRUE,11/2/24,9,paulombinya yeah he was so good he almost used air in vacuum to lift pods for his hyperloop until an intern told him that this was an oxymoron idea,29
2008,KmQLhtlHO1o,6833,1889,11/2/24 9:19,TRUE,11/2/24,9,ning3436  i can think program make calculations and speak in fluent english elmo cant,14
2009,KmQLhtlHO1o,6833,786,11/2/24 9:20,TRUE,11/2/24,9,sobbermacsobbermac created the biggest modern cult in 19 days and even mohammed praised him,14
2010,KmQLhtlHO1o,5392,4055,11/2/24 9:38,TRUE,11/2/24,9,he does not have an engineering degree he does not even have a relevant science degree he just projects this image of a genius and takes credit for other ppls work the way he talks about twitter code is all you need to know about the depth of his knowledge he has knowledge that high school kids who can code can beat hes all show no substance but he manages to make you think hes a genius and therein lies his scammer genius,83
2011,KmQLhtlHO1o,6252,1630,11/2/24 9:39,TRUE,11/2/24,9,senerzen watch his 60 minutes interview and his wikipedia,9
2012,KmQLhtlHO1o,3755,11680,11/2/24 10:08,TRUE,11/2/24,10,keithwollenberg5237 as would heron of alexandria thomas newcomen isambard kingdom brunel wehrner von braun michael faraday guglielmo marconi george  robert stephenson alfred nobel robert fulton and probably dozens if not hundreds of others,33
2013,KmQLhtlHO1o,1897,11572,11/2/24 11:00,TRUE,11/2/24,11,"taylorlibby7642no he did not
tesla made the companies patents available for free to those who sign a bilateral patent sharing agreement
tesla holds very few patents that nobody cared about so no company would be stupid enough to take them up on these free patents",45
2014,KmQLhtlHO1o,5709,5700,11/2/24 11:05,TRUE,11/2/24,11,let me guess you probably think thomas edison invented the light bulb too,13
2015,KmQLhtlHO1o,537,4196,11/2/24 11:59,TRUE,11/2/24,11,hes a grifter a good businessman would not nuke their companys supercharger division like musk did hes a moron when it comes to actual management,25
2016,KmQLhtlHO1o,1055,4061,11/2/24 12:17,TRUE,11/2/24,12,he has a degree in physics not engineering,8
2017,KmQLhtlHO1o,5976,1163,11/2/24 12:43,TRUE,11/2/24,12,honeysinghsidhu6479suppose elon musk had not founded spacex or tesla motors would we have advanced reusable rockets and electric vehicles evs today would the individuals currently employed by musk have achieved the same level of success,35
2018,KmQLhtlHO1o,5218,963,11/2/24 13:42,TRUE,11/2/24,13,ballwizz23just tell that to nasa  boeing,6
2019,KmQLhtlHO1o,6709,5426,11/2/24 14:33,TRUE,11/2/24,14,its almost as if people supporting elon and trump think somehow they themselves will also become rich,17
2020,KmQLhtlHO1o,7293,11519,11/2/24 14:53,TRUE,11/2/24,14,paulombinya nope,2
2021,KmQLhtlHO1o,7266,11305,11/2/24 14:54,TRUE,11/2/24,14,ning3436say my hairline is natural,5
2022,KmQLhtlHO1o,6786,7948,11/2/24 15:23,TRUE,11/2/24,15,the main task of an enginneer is to engineer solutions of problems he is one of the greatest no question about that to say that he is the best its not unreasonable but could be a matter of what problem you prioritize the most important,45
2023,KmQLhtlHO1o,7266,1614,11/2/24 15:40,TRUE,11/2/24,15,sazzal3016 like he engineered twitter into a meaningless dumpster fire of a social media platform,15
2024,KmQLhtlHO1o,7307,10162,11/2/24 16:03,TRUE,11/2/24,16,you are simply not well educated on this topic  i suggest you go do some more reading of first hand accounts of people who have worked with him,28
2025,KmQLhtlHO1o,1058,8827,11/2/24 16:44,TRUE,11/2/24,16,touche,1
2026,KmQLhtlHO1o,1058,11518,11/2/24 16:49,TRUE,11/2/24,16,paulombinya real inventors remain usually in shadow they work and dont have time for pr and advertising people like singer edison von braun and musk are ingenious thieves and slaveholders but not more,33
2027,KmQLhtlHO1o,4531,340,11/2/24 17:46,TRUE,11/2/24,17,i am saying the same stuff in the comment defending elon muskwhats wrong with you buddy,16
2028,KmQLhtlHO1o,6252,1753,11/2/24 18:03,TRUE,11/2/24,18,thewindoo,1
2029,KmQLhtlHO1o,3101,1298,11/2/24 18:15,TRUE,11/2/24,18,kimwahchueng5291 your reading comprehension is not that great,8
2030,KmQLhtlHO1o,5178,1067,11/2/24 19:29,TRUE,11/2/24,19,"darryljones3009 yes the stopping points on our lists is arbitrary
either one is sufficient to make the point i think",20
2031,KmQLhtlHO1o,6507,5218,11/2/24 20:56,TRUE,11/2/24,20,it is about the business ideas which he made not about technology which he created paypal tesla spacex to name a few,22
2032,KmQLhtlHO1o,5178,1555,11/2/24 21:57,TRUE,11/2/24,21,reptipis148 ok but even if we agreed that those were all great businesses that would make him a great entrepreneur not a great engineer,24
2033,KmQLhtlHO1o,6103,927,11/2/24 22:14,TRUE,11/2/24,22,anushravvatsa8719 steven jobs same then,5
2034,KmQLhtlHO1o,6507,1284,11/2/24 22:26,TRUE,11/2/24,22,keithwollenberg5237 that is true which is why i think the guys mistook the right word,15
2035,KmQLhtlHO1o,5004,930,11/3/24 0:08,TRUE,11/3/24,0,anushravvatsa8719 you are so correct im glad you can see that he is kind of a grifter and a conman,20
2036,KmQLhtlHO1o,2911,3373,11/3/24 0:47,TRUE,11/3/24,0,elon musk is the  thomas edison of our times hes no nicola tesla clearly,14
2037,KmQLhtlHO1o,6366,4072,11/3/24 2:29,TRUE,11/3/24,2,he is an engineer look up his degrees,8
2038,KmQLhtlHO1o,5710,928,11/3/24 5:49,TRUE,11/3/24,5,anushravvatsa8719 edison was a great man better than tesla u know little,12
2039,KmQLhtlHO1o,5710,452,11/3/24 5:50,TRUE,11/3/24,5,anonnonner9546 he barely got much from his parents cope,9
2040,KmQLhtlHO1o,5710,1392,11/3/24 5:50,TRUE,11/3/24,5,mckaymusictv thomas edison was still an engineer,7
2041,KmQLhtlHO1o,6833,1974,11/3/24 6:22,TRUE,11/3/24,6,paulombinya  watch common sense skeptic,5
2042,KmQLhtlHO1o,5710,1631,11/3/24 6:29,TRUE,11/3/24,6,senerzen he isnt reliable,4
2043,KmQLhtlHO1o,6833,1397,11/3/24 9:44,TRUE,11/3/24,9,mclovin2123 lol anything that doesnt confirm my bias  unreliable because my ego is too big to admit that id been fooled by a rich spoiled kid such as  elmo,29
2044,KmQLhtlHO1o,5938,8815,11/3/24 10:03,TRUE,11/3/24,10,too much copium for you make a company to compete spacex im sure you wont able,16
2045,KmQLhtlHO1o,6381,929,11/3/24 13:09,TRUE,11/3/24,13,anushravvatsa8719 you are clearly the best engineer the world has ever seen,12
2046,KmQLhtlHO1o,1930,3589,11/3/24 14:27,TRUE,11/3/24,14,exactly  he wont make anything alone hes surrounded by great engnr   he uses alot indian engnrs,16
2047,KmQLhtlHO1o,261,10664,11/3/24 17:42,TRUE,11/3/24,17,if you are so blind to see what he has done wait till the spacex does crazy stuff in 20 years or rather ask an engineer we humans are so obsessed with dead people that we refuse to accept anyone living could have been better,45
2048,KmQLhtlHO1o,1963,3418,11/1/24 16:26,FALSE,11/1/24,16,elon is a fascist working with russia ever since he bought and ruined twitter,14
2049,KmQLhtlHO1o,5508,7997,11/1/24 16:25,FALSE,11/1/24,16,the past 4 years were the worst  harris stated she wouldnt do anything different  trumpvance 2024 will save america,19
2050,KmQLhtlHO1o,5323,6477,11/1/24 16:25,FALSE,11/1/24,16,now that he has exhausted the liberal market elon is trojan horsing himself to sell teslas to republicans,18
2051,KmQLhtlHO1o,702,3489,11/1/24 16:24,FALSE,11/1/24,16,"elon never do anything for free or for humanity he just pretend

elon sole goal is like others billionaire 

more wealth",21
2052,KmQLhtlHO1o,5323,4609,11/1/24 16:24,FALSE,11/1/24,16,i miss 2017 elon,4
2053,KmQLhtlHO1o,1632,9230,11/1/24 16:22,FALSE,11/1/24,16,whats the thoughts on elon,5
2054,KmQLhtlHO1o,3553,7001,11/1/24 16:22,FALSE,11/1/24,16,seeing elon w sam altman was interesting,7
2055,KmQLhtlHO1o,6846,7488,11/1/24 16:22,FALSE,11/1/24,16,tax cuts,2
2056,KmQLhtlHO1o,4640,9743,11/1/24 16:18,FALSE,11/1/24,16,why because america falling apart look california,7
2057,KmQLhtlHO1o,2515,5428,11/1/24 16:17,FALSE,11/1/24,16,its always about the money,5
2058,KmQLhtlHO1o,5059,9378,11/1/24 16:15,FALSE,11/1/24,16,we  elon musk,3
2059,KmQLhtlHO1o,3567,7088,11/1/24 16:15,FALSE,11/1/24,16,simple answertax cuts,3
2060,KmQLhtlHO1o,2240,5847,11/1/24 16:14,FALSE,11/1/24,16,look out nasa,3
2061,KmQLhtlHO1o,6385,10380,11/1/24 16:13,FALSE,11/1/24,16,yup all about  self serving not for the average joe,10
2062,KmQLhtlHO1o,4040,10134,11/1/24 16:11,FALSE,11/1/24,16,yet kamala harris has the biggest endorsements and cash,9
2063,KmQLhtlHO1o,2698,4362,11/1/24 16:11,FALSE,11/1/24,16,"i actually think its mostly due to the vp pick jd vance is from the big tech world and would instantly use every power of the presidency to help them and enact project 2025 both things the us would never vote to allow

but hes not president on the ticket instead hes vp to the oldest candidate ever if elected theirs a sizable chance that vance takes over foe trump even if they do nothing and its basically guaranteed if they do intervene hard to blame the 80yo dying from the flu on anyone specific even if he caught it from those standing right behind him",106
2064,KmQLhtlHO1o,145,7680,11/1/24 16:10,FALSE,11/1/24,16,thats power of politics,4
2065,KmQLhtlHO1o,3466,9890,11/1/24 16:09,FALSE,11/1/24,16,will trump tarriffs on china good for tesla,8
2066,KmQLhtlHO1o,3959,7484,11/1/24 16:19,TRUE,11/1/24,16,tarrifs are for the people can is never meant for outsiders tarrif means you the people living within the country pay more for goods that are not from within the country means the citizens of the usa will pay higher prices on goods coming from outside the usa,48
2067,KmQLhtlHO1o,7204,11411,11/1/24 16:27,TRUE,11/1/24,16,dreysunyes making unfairly subsidized foreign products more expensive so that domestically produced products are more competitive and good paying domestic jobs are preserved insted of being sent overseas is entirely the point of tarrifs correct,35
2068,KmQLhtlHO1o,7204,8730,11/1/24 16:27,TRUE,11/1/24,16,those tarrifs are good for all american businesses not just tesla,11
2069,KmQLhtlHO1o,3959,2000,11/1/24 17:16,TRUE,11/1/24,17,taylorlibby7642  it wont work because the usa does not have the facilities for production majority of products are relant from outside sources such as food essentials and so much more it is possible but there is no plan to revamp the us production system which means there will definitely be a burden on americans to purchase from outside,58
2070,KmQLhtlHO1o,3959,1697,11/1/24 17:21,TRUE,11/1/24,17,taylorlibby7642 american society does not have a strong manufacturing supply anymore as it once did tesla does not even manufacture most of its cars in the states anymore they will make the americans pay the increased prices jobs keep leaving the country due to lower labor cost in other countries there is an extreme shortage of farmers and many crops and food cant and will not be produced in the usa no taxes on income will need to even more problems you have two types of people in this world the producers and consumers if you are a consumer and please do your research and know what you are voting for if you a producer dont respond,117
2071,KmQLhtlHO1o,4677,3768,11/1/24 16:08,FALSE,11/1/24,16,funny you left out your boss wapo,7
2072,KmQLhtlHO1o,6974,5388,11/1/24 16:08,FALSE,11/1/24,16,its elon musk funneling dark money that crack me wsj dont know that his a multibillionaire and campaigns run on lobbying funds,22
2073,KmQLhtlHO1o,443,5680,11/1/24 16:07,FALSE,11/1/24,16,latinos for trump,3
2074,KmQLhtlHO1o,197,5123,11/1/24 16:07,FALSE,11/1/24,16,interesting perspective curious to see what unfolds,7
